node_id,haplotype_count,path_fraction,predecessor_consistency,successor_consistency,local_consistency,consistency_score,status
n12041,4,1.0,1.0,1.0,1.0,1.0,shared
n12042,4,1.0,1.0,1.0,1.0,1.0,shared
n12043,3,0.75,1.0,1.0,1.0,0.9375,shared
n12044,4,1.0,1.0,1.0,1.0,1.0,shared
n12045,4,1.0,1.0,1.0,1.0,1.0,shared
n12046,4,1.0,1.0,1.0,1.0,1.0,shared
n12047,4,1.0,1.0,1.0,1.0,1.0,shared
n12048,4,1.0,1.0,0.5714285714285714,1.0,0.8928571428571428,shared
n12049,3,0.75,1.0,1.0,1.0,0.9375,shared
n12050,4,1.0,1.0,1.0,1.0,1.0,shared
n12051,3,0.75,1.0,1.0,1.0,0.9375,shared
n12052,3,0.75,1.0,1.0,1.0,0.9375,shared
n12053,3,0.75,1.0,1.0,1.0,0.9375,shared
n12054,4,1.0,1.0,1.0,1.0,1.0,shared
n12055,4,1.0,1.0,1.0,1.0,1.0,shared
n12056,4,1.0,1.0,1.0,1.0,1.0,shared
n12057,4,1.0,1.0,1.0,1.0,1.0,shared
n12058,3,0.75,1.0,1.0,1.0,0.9375,shared
n12059,3,0.75,1.0,1.0,1.0,0.9375,shared
n12060,4,1.0,1.0,1.0,1.0,1.0,shared
n12061,3,0.75,1.0,1.0,1.0,0.9375,shared
n12062,3,0.75,1.0,1.0,1.0,0.9375,shared
n12063,4,1.0,1.0,1.0,1.0,1.0,shared
n12064,3,0.75,1.0,1.0,1.0,0.9375,shared
n12065,3,0.75,1.0,1.0,1.0,0.9375,shared
n12066,3,0.75,1.0,1.0,1.0,0.9375,shared
n12067,4,1.0,1.0,1.0,1.0,1.0,shared
n12068,4,1.0,1.0,1.0,1.0,1.0,shared
n12069,3,0.75,1.0,1.0,1.0,0.9375,shared
n12070,4,1.0,1.0,1.0,1.0,1.0,shared
n12071,4,1.0,1.0,1.0,1.0,1.0,shared
n12072,4,1.0,1.0,1.0,1.0,1.0,shared
n12073,4,1.0,1.0,1.0,1.0,1.0,shared
n12074,3,0.75,1.0,1.0,1.0,0.9375,shared
n12075,3,0.75,1.0,1.0,1.0,0.9375,shared
n12076,3,0.75,1.0,1.0,1.0,0.9375,shared
n12077,3,0.75,1.0,1.0,1.0,0.9375,shared
n12078,4,1.0,1.0,1.0,1.0,1.0,shared
n12079,4,1.0,1.0,1.0,1.0,1.0,shared
n12080,4,1.0,1.0,1.0,1.0,1.0,shared
n12081,3,0.75,1.0,1.0,1.0,0.9375,shared
n12082,3,0.75,1.0,1.0,1.0,0.9375,shared
n12083,4,1.0,1.0,1.0,1.0,1.0,shared
n12084,3,0.75,1.0,1.0,1.0,0.9375,shared
n12085,4,1.0,1.0,1.0,1.0,1.0,shared
n12086,3,0.75,1.0,1.0,1.0,0.9375,shared
n12087,3,0.75,1.0,1.0,1.0,0.9375,shared
n12088,3,0.75,1.0,1.0,1.0,0.9375,shared
n12089,4,1.0,1.0,1.0,1.0,1.0,shared
n12090,4,1.0,1.0,1.0,1.0,1.0,shared
n12091,4,1.0,1.0,1.0,1.0,1.0,shared
n12092,4,1.0,0.5,0.5,1.0,0.75,shared
n12093,3,0.75,1.0,1.0,1.0,0.9375,shared
n12094,4,1.0,1.0,1.0,1.0,1.0,shared
n12095,4,1.0,1.0,1.0,1.0,1.0,shared
n12096,4,1.0,1.0,1.0,1.0,1.0,shared
n12097,3,0.75,1.0,1.0,1.0,0.9375,shared
n12098,4,1.0,1.0,1.0,1.0,1.0,shared
n12099,4,1.0,1.0,1.0,1.0,1.0,shared
n12100,4,1.0,0.5,0.5,1.0,0.75,shared
n12101,4,1.0,1.0,1.0,1.0,1.0,shared
n12102,3,0.75,1.0,1.0,1.0,0.9375,shared
n12103,3,0.75,1.0,1.0,1.0,0.9375,shared
n12104,4,1.0,1.0,1.0,1.0,1.0,shared
n12105,4,1.0,0.6363636363636364,1.0,1.0,0.9090909090909091,shared
n12106,4,1.0,1.0,1.0,1.0,1.0,shared
n12107,4,1.0,1.0,1.0,1.0,1.0,shared
n12108,4,1.0,1.0,1.0,1.0,1.0,shared
n12109,3,0.75,1.0,1.0,1.0,0.9375,shared
n12110,3,0.75,1.0,1.0,1.0,0.9375,shared
n12111,3,0.75,1.0,1.0,1.0,0.9375,shared
n12112,4,1.0,1.0,1.0,1.0,1.0,shared
n12113,4,1.0,1.0,1.0,1.0,1.0,shared
n12114,4,1.0,1.0,1.0,1.0,1.0,shared
n12115,4,1.0,1.0,1.0,1.0,1.0,shared
n12116,4,1.0,1.0,1.0,1.0,1.0,shared
n12117,4,1.0,1.0,1.0,1.0,1.0,shared
n12118,4,1.0,1.0,1.0,1.0,1.0,shared
n12119,4,1.0,1.0,1.0,1.0,1.0,shared
n12120,4,1.0,1.0,1.0,1.0,1.0,shared
n12121,4,1.0,1.0,1.0,1.0,1.0,shared
n12122,4,1.0,1.0,1.0,1.0,1.0,shared
n12123,4,1.0,1.0,1.0,1.0,1.0,shared
n12124,4,1.0,1.0,1.0,1.0,1.0,shared
n12125,3,0.75,1.0,1.0,1.0,0.9375,shared
n12126,3,0.75,1.0,1.0,1.0,0.9375,shared
n12127,3,0.75,1.0,1.0,1.0,0.9375,shared
n12128,4,1.0,1.0,1.0,1.0,1.0,shared
n12129,4,1.0,1.0,1.0,1.0,1.0,shared
n12130,3,0.75,1.0,1.0,1.0,0.9375,shared
n12131,4,1.0,1.0,1.0,1.0,1.0,shared
n12132,4,1.0,1.0,1.0,1.0,1.0,shared
n12133,4,1.0,1.0,1.0,1.0,1.0,shared
n12134,3,0.75,1.0,1.0,1.0,0.9375,shared
n12135,3,0.75,1.0,1.0,1.0,0.9375,shared
n12136,4,1.0,1.0,1.0,1.0,1.0,shared
n12137,3,0.75,1.0,1.0,1.0,0.9375,shared
n12138,4,1.0,1.0,1.0,1.0,1.0,shared
n12139,3,0.75,1.0,1.0,1.0,0.9375,shared
n12140,4,1.0,1.0,1.0,1.0,1.0,shared
n12141,4,1.0,1.0,1.0,1.0,1.0,shared
n12142,4,1.0,1.0,1.0,1.0,1.0,shared
n12143,4,1.0,1.0,1.0,1.0,1.0,shared
n12144,3,0.75,1.0,1.0,1.0,0.9375,shared
n12145,4,1.0,1.0,1.0,1.0,1.0,shared
n12146,4,1.0,1.0,1.0,1.0,1.0,shared
n12147,3,0.75,1.0,1.0,1.0,0.9375,shared
n12148,3,0.75,1.0,1.0,1.0,0.9375,shared
n12149,4,1.0,1.0,1.0,1.0,1.0,shared
n12150,3,0.75,1.0,1.0,1.0,0.9375,shared
n12151,3,0.75,1.0,1.0,1.0,0.9375,shared
n12152,4,1.0,1.0,1.0,1.0,1.0,shared
n12153,3,0.75,1.0,1.0,1.0,0.9375,shared
n12154,4,1.0,1.0,1.0,1.0,1.0,shared
n12155,3,0.75,1.0,1.0,1.0,0.9375,shared
n12156,3,0.75,1.0,1.0,1.0,0.9375,shared
n12157,4,1.0,1.0,1.0,1.0,1.0,shared
n12158,4,1.0,1.0,1.0,1.0,1.0,shared
n12159,4,1.0,1.0,1.0,1.0,1.0,shared
n12160,3,0.75,1.0,1.0,1.0,0.9375,shared
n12161,4,1.0,1.0,1.0,1.0,1.0,shared
n12162,4,1.0,1.0,1.0,1.0,1.0,shared
n12163,4,1.0,1.0,1.0,1.0,1.0,shared
n12164,4,1.0,1.0,1.0,1.0,1.0,shared
n12165,3,0.75,1.0,1.0,1.0,0.9375,shared
n12166,4,1.0,1.0,1.0,1.0,1.0,shared
n12167,3,0.75,1.0,1.0,1.0,0.9375,shared
n12168,4,1.0,1.0,1.0,1.0,1.0,shared
n12169,4,1.0,1.0,1.0,1.0,1.0,shared
n12170,4,1.0,1.0,1.0,1.0,1.0,shared
n12171,4,1.0,1.0,1.0,1.0,1.0,shared
n12172,4,1.0,1.0,1.0,1.0,1.0,shared
n12173,4,1.0,1.0,1.0,1.0,1.0,shared
n12174,4,1.0,1.0,1.0,1.0,1.0,shared
n12175,4,1.0,1.0,1.0,1.0,1.0,shared
n12176,4,1.0,1.0,1.0,1.0,1.0,shared
n12177,3,0.75,1.0,1.0,1.0,0.9375,shared
n12178,4,1.0,1.0,1.0,1.0,1.0,shared
n12179,4,1.0,1.0,1.0,1.0,1.0,shared
n12180,3,0.75,1.0,1.0,1.0,0.9375,shared
n12181,4,1.0,1.0,1.0,1.0,1.0,shared
n12182,4,1.0,1.0,1.0,1.0,1.0,shared
n12183,4,1.0,1.0,1.0,1.0,1.0,shared
n12184,4,1.0,1.0,1.0,1.0,1.0,shared
n12185,4,1.0,1.0,1.0,1.0,1.0,shared
n12186,4,1.0,1.0,1.0,1.0,1.0,shared
n12187,3,0.75,1.0,1.0,1.0,0.9375,shared
n12188,4,1.0,1.0,1.0,1.0,1.0,shared
n12189,4,1.0,1.0,1.0,1.0,1.0,shared
n12190,3,0.75,1.0,1.0,1.0,0.9375,shared
n12191,4,1.0,1.0,1.0,1.0,1.0,shared
n12192,4,1.0,1.0,1.0,1.0,1.0,shared
n12193,4,1.0,1.0,1.0,1.0,1.0,shared
n12194,4,1.0,1.0,1.0,1.0,1.0,shared
n12195,4,1.0,1.0,1.0,1.0,1.0,shared
n12196,4,1.0,1.0,1.0,1.0,1.0,shared
n12197,4,1.0,1.0,1.0,1.0,1.0,shared
n12198,3,0.75,1.0,1.0,1.0,0.9375,shared
n12199,4,1.0,1.0,1.0,1.0,1.0,shared
n12200,4,1.0,1.0,1.0,1.0,1.0,shared
n12201,3,0.75,1.0,1.0,1.0,0.9375,shared
n12202,4,1.0,1.0,1.0,1.0,1.0,shared
n12203,4,1.0,1.0,1.0,1.0,1.0,shared
n12204,4,1.0,1.0,1.0,1.0,1.0,shared
n12205,4,1.0,1.0,1.0,1.0,1.0,shared
n12206,4,1.0,1.0,1.0,1.0,1.0,shared
n12207,4,1.0,1.0,1.0,1.0,1.0,shared
n12208,3,0.75,1.0,1.0,1.0,0.9375,shared
n12209,4,1.0,1.0,1.0,1.0,1.0,shared
n12210,3,0.75,1.0,1.0,1.0,0.9375,shared
n12211,4,1.0,1.0,1.0,1.0,1.0,shared
n12212,4,1.0,1.0,1.0,1.0,1.0,shared
n12213,4,1.0,1.0,1.0,1.0,1.0,shared
n12214,4,1.0,1.0,1.0,1.0,1.0,shared
n12215,4,1.0,1.0,1.0,1.0,1.0,shared
n12216,4,1.0,1.0,1.0,1.0,1.0,shared
n12217,4,1.0,1.0,1.0,1.0,1.0,shared
n12218,4,1.0,1.0,1.0,1.0,1.0,shared
n12219,4,1.0,1.0,1.0,1.0,1.0,shared
n12220,4,1.0,1.0,1.0,1.0,1.0,shared
n12221,3,0.75,1.0,1.0,1.0,0.9375,shared
n12222,4,1.0,1.0,1.0,1.0,1.0,shared
n12223,4,1.0,1.0,1.0,1.0,1.0,shared
n12224,4,1.0,1.0,1.0,1.0,1.0,shared
n12225,4,1.0,1.0,1.0,1.0,1.0,shared
n12226,4,1.0,1.0,1.0,1.0,1.0,shared
n12227,4,1.0,1.0,1.0,1.0,1.0,shared
n12228,4,1.0,0.6666666666666666,1.0,1.0,0.9166666666666666,shared
n12229,4,1.0,1.0,1.0,1.0,1.0,shared
n12230,3,0.75,1.0,1.0,1.0,0.9375,shared
n12231,4,1.0,1.0,1.0,1.0,1.0,shared
n12232,4,1.0,1.0,1.0,1.0,1.0,shared
n12233,4,1.0,1.0,1.0,1.0,1.0,shared
n12234,3,0.75,1.0,1.0,1.0,0.9375,shared
n12235,4,1.0,1.0,1.0,1.0,1.0,shared
n12236,4,1.0,1.0,1.0,1.0,1.0,shared
n12237,3,0.75,1.0,1.0,1.0,0.9375,shared
n12238,4,1.0,1.0,1.0,1.0,1.0,shared
n12239,3,0.75,1.0,1.0,1.0,0.9375,shared
n12240,3,0.75,1.0,1.0,1.0,0.9375,shared
n12241,3,0.75,1.0,1.0,1.0,0.9375,shared
n12242,3,0.75,1.0,1.0,1.0,0.9375,shared
n12243,4,1.0,1.0,1.0,1.0,1.0,shared
n12244,3,0.75,1.0,1.0,1.0,0.9375,shared
n12245,3,0.75,1.0,1.0,1.0,0.9375,shared
n12246,3,0.75,1.0,1.0,1.0,0.9375,shared
n12247,4,1.0,0.5714285714285714,0.5714285714285714,1.0,0.7857142857142857,shared
n12248,4,1.0,0.6363636363636364,0.36363636363636365,1.0,0.75,shared
n12249,4,1.0,1.0,1.0,1.0,1.0,shared
n12250,3,0.75,1.0,1.0,1.0,0.9375,shared
n12251,4,1.0,1.0,1.0,1.0,1.0,shared
n12252,4,1.0,1.0,1.0,1.0,1.0,shared
n12253,4,1.0,1.0,1.0,1.0,1.0,shared
n12254,4,1.0,1.0,1.0,1.0,1.0,shared
n12255,3,0.75,1.0,1.0,1.0,0.9375,shared
n12256,4,1.0,1.0,1.0,1.0,1.0,shared
n12257,4,1.0,1.0,1.0,1.0,1.0,shared
n12258,4,1.0,1.0,1.0,1.0,1.0,shared
n12259,3,0.75,1.0,1.0,1.0,0.9375,shared
n12260,4,1.0,1.0,1.0,1.0,1.0,shared
n12261,4,1.0,1.0,1.0,1.0,1.0,shared
n12262,4,1.0,1.0,1.0,1.0,1.0,shared
n12263,4,1.0,1.0,1.0,1.0,1.0,shared
n12264,4,1.0,1.0,1.0,1.0,1.0,shared
n12265,4,1.0,1.0,1.0,1.0,1.0,shared
n12266,4,1.0,1.0,1.0,1.0,1.0,shared
n12267,4,1.0,1.0,1.0,1.0,1.0,shared
n12268,4,1.0,1.0,1.0,1.0,1.0,shared
n12269,4,1.0,1.0,1.0,1.0,1.0,shared
n12270,3,0.75,1.0,1.0,1.0,0.9375,shared
n12271,4,1.0,1.0,1.0,1.0,1.0,shared
n12272,4,1.0,1.0,1.0,1.0,1.0,shared
n12273,3,0.75,1.0,1.0,1.0,0.9375,shared
n12274,4,1.0,1.0,1.0,1.0,1.0,shared
n12275,4,1.0,1.0,1.0,1.0,1.0,shared
n12276,4,1.0,1.0,1.0,1.0,1.0,shared
n12277,3,0.75,1.0,1.0,1.0,0.9375,shared
n12278,4,1.0,1.0,1.0,1.0,1.0,shared
n12279,4,1.0,1.0,1.0,1.0,1.0,shared
n12280,4,1.0,1.0,1.0,1.0,1.0,shared
n12281,4,1.0,1.0,1.0,1.0,1.0,shared
n12282,3,0.75,1.0,1.0,1.0,0.9375,shared
n12283,3,0.75,1.0,1.0,1.0,0.9375,shared
n12284,4,1.0,1.0,1.0,1.0,1.0,shared
n12285,4,1.0,1.0,1.0,1.0,1.0,shared
n12286,4,1.0,1.0,1.0,1.0,1.0,shared
n12287,3,0.75,1.0,1.0,1.0,0.9375,shared
n12288,4,1.0,1.0,1.0,1.0,1.0,shared
n12289,3,0.75,1.0,1.0,1.0,0.9375,shared
n12290,4,1.0,1.0,1.0,1.0,1.0,shared
n12291,4,1.0,1.0,1.0,1.0,1.0,shared
n12292,4,1.0,1.0,1.0,1.0,1.0,shared
n12293,3,0.75,1.0,1.0,1.0,0.9375,shared
n12294,4,1.0,1.0,1.0,1.0,1.0,shared
n12295,3,0.75,1.0,1.0,1.0,0.9375,shared
n12296,4,1.0,1.0,1.0,1.0,1.0,shared
n12297,4,1.0,0.7,0.7,1.0,0.85,shared
n12298,4,1.0,1.0,1.0,1.0,1.0,shared
n12299,4,1.0,1.0,1.0,1.0,1.0,shared
n12300,4,1.0,1.0,1.0,1.0,1.0,shared
n12301,3,0.75,1.0,1.0,1.0,0.9375,shared
n12302,4,1.0,1.0,1.0,1.0,1.0,shared
n12303,3,0.75,1.0,1.0,1.0,0.9375,shared
n12304,3,0.75,1.0,1.0,1.0,0.9375,shared
n12305,4,1.0,1.0,1.0,1.0,1.0,shared
n12306,4,1.0,1.0,1.0,1.0,1.0,shared
n12307,4,1.0,1.0,1.0,1.0,1.0,shared
n12308,4,1.0,1.0,1.0,1.0,1.0,shared
n12309,3,0.75,1.0,1.0,1.0,0.9375,shared
n12310,4,1.0,1.0,1.0,1.0,1.0,shared
n12311,3,0.75,1.0,1.0,1.0,0.9375,shared
n12312,4,1.0,1.0,1.0,1.0,1.0,shared
n12313,3,0.75,1.0,1.0,1.0,0.9375,shared
n12314,3,0.75,1.0,1.0,1.0,0.9375,shared
n12315,4,1.0,1.0,1.0,1.0,1.0,shared
n12316,4,1.0,1.0,1.0,1.0,1.0,shared
n12317,4,1.0,1.0,1.0,1.0,1.0,shared
n12318,4,1.0,1.0,1.0,1.0,1.0,shared
n12319,4,1.0,1.0,1.0,1.0,1.0,shared
n12320,4,1.0,1.0,1.0,1.0,1.0,shared
n12321,4,1.0,1.0,1.0,1.0,1.0,shared
n12322,3,0.75,1.0,1.0,1.0,0.9375,shared
n12323,3,0.75,1.0,1.0,1.0,0.9375,shared
n12324,3,0.75,1.0,1.0,1.0,0.9375,shared
n12325,3,0.75,1.0,1.0,1.0,0.9375,shared
n12326,4,1.0,1.0,1.0,1.0,1.0,shared
n12327,4,1.0,1.0,1.0,1.0,1.0,shared
n12328,3,0.75,1.0,1.0,1.0,0.9375,shared
n12329,4,1.0,1.0,1.0,1.0,1.0,shared
n12330,4,1.0,1.0,1.0,1.0,1.0,shared
n12331,3,0.75,1.0,1.0,1.0,0.9375,shared
n12332,4,1.0,1.0,1.0,1.0,1.0,shared
n12333,3,0.75,1.0,1.0,1.0,0.9375,shared
n12334,4,1.0,0.5714285714285714,0.5714285714285714,1.0,0.7857142857142857,shared
n12335,4,1.0,1.0,1.0,1.0,1.0,shared
n12336,3,0.75,1.0,1.0,1.0,0.9375,shared
n12337,3,0.75,1.0,1.0,1.0,0.9375,shared
n12338,4,1.0,1.0,1.0,1.0,1.0,shared
n12339,4,1.0,1.0,1.0,1.0,1.0,shared
n12340,4,1.0,0.5714285714285714,0.5714285714285714,1.0,0.7857142857142857,shared
n12341,4,1.0,1.0,1.0,1.0,1.0,shared
n12342,3,0.75,1.0,1.0,1.0,0.9375,shared
n12343,3,0.75,1.0,1.0,1.0,0.9375,shared
n12344,3,0.75,1.0,1.0,1.0,0.9375,shared
n12345,4,1.0,1.0,1.0,1.0,1.0,shared
n12346,4,1.0,1.0,1.0,1.0,1.0,shared
n12347,3,0.75,1.0,1.0,1.0,0.9375,shared
n12348,4,1.0,1.0,1.0,1.0,1.0,shared
n12349,3,0.75,1.0,1.0,1.0,0.9375,shared
n12350,4,1.0,1.0,1.0,1.0,1.0,shared
n12351,3,0.75,1.0,1.0,1.0,0.9375,shared
n12352,4,1.0,1.0,1.0,1.0,1.0,shared
n12353,4,1.0,1.0,1.0,1.0,1.0,shared
n12354,3,0.75,1.0,1.0,1.0,0.9375,shared
n12355,4,1.0,1.0,1.0,1.0,1.0,shared
n12356,3,0.75,1.0,1.0,1.0,0.9375,shared
n12357,3,0.75,1.0,1.0,1.0,0.9375,shared
n12358,4,1.0,1.0,1.0,1.0,1.0,shared
n12359,4,1.0,1.0,1.0,1.0,1.0,shared
n12360,4,1.0,1.0,1.0,1.0,1.0,shared
n12361,4,1.0,1.0,1.0,1.0,1.0,shared
n12362,3,0.75,1.0,1.0,1.0,0.9375,shared
n12363,3,0.75,1.0,1.0,1.0,0.9375,shared
n12364,4,1.0,1.0,1.0,1.0,1.0,shared
n12365,4,1.0,1.0,1.0,1.0,1.0,shared
n12366,4,1.0,1.0,1.0,1.0,1.0,shared
n12367,3,0.75,1.0,1.0,1.0,0.9375,shared
n12368,3,0.75,1.0,1.0,1.0,0.9375,shared
n12369,4,1.0,1.0,1.0,1.0,1.0,shared
n12370,3,0.75,1.0,1.0,1.0,0.9375,shared
n12371,4,1.0,1.0,1.0,1.0,1.0,shared
n12372,3,0.75,1.0,1.0,1.0,0.9375,shared
n12373,3,0.75,1.0,1.0,1.0,0.9375,shared
n12374,4,1.0,1.0,1.0,1.0,1.0,shared
n12375,3,0.75,1.0,1.0,1.0,0.9375,shared
n12376,3,0.75,1.0,1.0,1.0,0.9375,shared
n12377,3,0.75,1.0,1.0,1.0,0.9375,shared
n12378,4,1.0,1.0,1.0,1.0,1.0,shared
n12379,4,1.0,1.0,1.0,1.0,1.0,shared
n12380,3,0.75,1.0,1.0,1.0,0.9375,shared
n12381,3,0.75,1.0,1.0,1.0,0.9375,shared
n12382,4,1.0,0.5,1.0,1.0,0.875,shared
n12383,4,1.0,1.0,1.0,1.0,1.0,shared
n12384,4,1.0,1.0,1.0,1.0,1.0,shared
n12385,4,1.0,1.0,1.0,1.0,1.0,shared
n12386,4,1.0,1.0,1.0,1.0,1.0,shared
n12387,4,1.0,1.0,1.0,1.0,1.0,shared
n12388,4,1.0,1.0,1.0,1.0,1.0,shared
n12389,3,0.75,1.0,1.0,1.0,0.9375,shared
n12390,4,1.0,1.0,1.0,1.0,1.0,shared
n12391,4,1.0,1.0,1.0,1.0,1.0,shared
n12392,3,0.75,1.0,1.0,1.0,0.9375,shared
n12393,4,1.0,1.0,1.0,1.0,1.0,shared
n12394,4,1.0,1.0,1.0,1.0,1.0,shared
n12395,4,1.0,1.0,1.0,1.0,1.0,shared
n12396,4,1.0,1.0,1.0,1.0,1.0,shared
n12397,4,1.0,1.0,1.0,1.0,1.0,shared
n12398,3,0.75,1.0,1.0,1.0,0.9375,shared
n12399,4,1.0,1.0,1.0,1.0,1.0,shared
n12400,4,1.0,1.0,1.0,1.0,1.0,shared
n12401,4,1.0,1.0,1.0,1.0,1.0,shared
n12402,3,0.75,1.0,1.0,1.0,0.9375,shared
n12403,4,1.0,1.0,1.0,1.0,1.0,shared
n12404,4,1.0,1.0,1.0,1.0,1.0,shared
n12405,4,1.0,1.0,1.0,1.0,1.0,shared
n12406,4,1.0,1.0,1.0,1.0,1.0,shared
n12407,3,0.75,1.0,1.0,1.0,0.9375,shared
n12408,4,1.0,0.5714285714285714,0.5714285714285714,1.0,0.7857142857142857,shared
n12409,4,1.0,1.0,1.0,1.0,1.0,shared
n12410,4,1.0,1.0,1.0,1.0,1.0,shared
n12411,4,1.0,1.0,1.0,1.0,1.0,shared
n12412,4,1.0,1.0,1.0,1.0,1.0,shared
n12413,3,0.75,1.0,1.0,1.0,0.9375,shared
n12414,3,0.75,1.0,1.0,1.0,0.9375,shared
n12415,4,1.0,1.0,1.0,1.0,1.0,shared
n12416,4,1.0,1.0,1.0,1.0,1.0,shared
n12417,4,1.0,1.0,1.0,1.0,1.0,shared
n12418,4,1.0,1.0,1.0,1.0,1.0,shared
n12419,4,1.0,1.0,1.0,1.0,1.0,shared
n12420,4,1.0,1.0,1.0,1.0,1.0,shared
n12421,4,1.0,1.0,1.0,1.0,1.0,shared
n12422,4,1.0,1.0,1.0,1.0,1.0,shared
n12423,3,0.75,1.0,1.0,1.0,0.9375,shared
n12424,3,0.75,1.0,1.0,1.0,0.9375,shared
n12425,4,1.0,1.0,1.0,1.0,1.0,shared
n12426,4,1.0,1.0,1.0,1.0,1.0,shared
n12427,4,1.0,1.0,1.0,1.0,1.0,shared
n12428,4,1.0,1.0,1.0,1.0,1.0,shared
n12429,4,1.0,1.0,1.0,1.0,1.0,shared
n12430,4,1.0,1.0,1.0,1.0,1.0,shared
n12431,3,0.75,1.0,1.0,1.0,0.9375,shared
n12432,4,1.0,1.0,1.0,1.0,1.0,shared
n12433,4,1.0,1.0,1.0,1.0,1.0,shared
n12434,3,0.75,1.0,1.0,1.0,0.9375,shared
n12435,4,1.0,1.0,1.0,1.0,1.0,shared
n12436,4,1.0,1.0,1.0,1.0,1.0,shared
n12437,4,1.0,1.0,1.0,1.0,1.0,shared
n12438,4,1.0,1.0,1.0,1.0,1.0,shared
n12439,3,0.75,1.0,1.0,1.0,0.9375,shared
n12440,4,1.0,1.0,1.0,1.0,1.0,shared
n12441,3,0.75,1.0,1.0,1.0,0.9375,shared
n12442,4,1.0,1.0,1.0,1.0,1.0,shared
n12443,4,1.0,1.0,1.0,1.0,1.0,shared
n12444,3,0.75,1.0,1.0,1.0,0.9375,shared
n12445,4,1.0,1.0,1.0,1.0,1.0,shared
n12446,4,1.0,1.0,1.0,1.0,1.0,shared
n12447,4,1.0,1.0,1.0,1.0,1.0,shared
n12448,4,1.0,1.0,1.0,1.0,1.0,shared
n12449,4,1.0,1.0,1.0,1.0,1.0,shared
n12450,4,1.0,1.0,1.0,1.0,1.0,shared
n12451,4,1.0,1.0,1.0,1.0,1.0,shared
n12452,4,1.0,1.0,1.0,1.0,1.0,shared
n12453,4,1.0,1.0,1.0,1.0,1.0,shared
n12454,4,1.0,1.0,1.0,1.0,1.0,shared
n12455,3,0.75,1.0,1.0,1.0,0.9375,shared
n12456,4,1.0,1.0,1.0,1.0,1.0,shared
n12457,3,0.75,1.0,1.0,1.0,0.9375,shared
n12458,3,0.75,1.0,1.0,1.0,0.9375,shared
n12459,4,1.0,1.0,1.0,1.0,1.0,shared
n12460,3,0.75,1.0,1.0,1.0,0.9375,shared
n12461,4,1.0,1.0,1.0,1.0,1.0,shared
n12462,3,0.75,1.0,1.0,1.0,0.9375,shared
n12463,4,1.0,1.0,1.0,1.0,1.0,shared
n12464,4,1.0,1.0,1.0,1.0,1.0,shared
n12465,4,1.0,1.0,1.0,1.0,1.0,shared
n12466,4,1.0,1.0,1.0,1.0,1.0,shared
n12467,4,1.0,1.0,1.0,1.0,1.0,shared
n12468,3,0.75,1.0,1.0,1.0,0.9375,shared
n12469,4,1.0,1.0,1.0,1.0,1.0,shared
n12470,4,1.0,1.0,1.0,1.0,1.0,shared
n12471,3,0.75,1.0,1.0,1.0,0.9375,shared
n12472,4,1.0,1.0,1.0,1.0,1.0,shared
n12473,4,1.0,0.5714285714285714,0.5714285714285714,1.0,0.7857142857142857,shared
n12474,4,1.0,1.0,1.0,1.0,1.0,shared
n12475,4,1.0,1.0,1.0,1.0,1.0,shared
n12476,4,1.0,1.0,1.0,1.0,1.0,shared
n12477,4,1.0,1.0,1.0,1.0,1.0,shared
n12478,4,1.0,1.0,1.0,1.0,1.0,shared
n12479,4,1.0,1.0,1.0,1.0,1.0,shared
n12480,4,1.0,1.0,1.0,1.0,1.0,shared
n12481,3,0.75,1.0,1.0,1.0,0.9375,shared
n12482,4,1.0,1.0,1.0,1.0,1.0,shared
n12483,4,1.0,1.0,1.0,1.0,1.0,shared
n12484,3,0.75,1.0,1.0,1.0,0.9375,shared
n12485,4,1.0,1.0,1.0,1.0,1.0,shared
n12486,4,1.0,1.0,1.0,1.0,1.0,shared
n12487,4,1.0,1.0,1.0,1.0,1.0,shared
n12488,4,1.0,1.0,1.0,1.0,1.0,shared
n12489,4,1.0,0.46153846153846156,0.6153846153846154,1.0,0.7692307692307693,shared
n12490,4,1.0,1.0,1.0,1.0,1.0,shared
n12491,4,1.0,1.0,1.0,1.0,1.0,shared
n12492,4,1.0,1.0,1.0,1.0,1.0,shared
n12493,3,0.75,1.0,1.0,1.0,0.9375,shared
n12494,4,1.0,1.0,1.0,1.0,1.0,shared
n12495,4,1.0,1.0,1.0,1.0,1.0,shared
n12496,4,1.0,1.0,1.0,1.0,1.0,shared
n12497,3,0.75,1.0,1.0,1.0,0.9375,shared
n12498,3,0.75,1.0,1.0,1.0,0.9375,shared
n12499,4,1.0,1.0,1.0,1.0,1.0,shared
n12500,3,0.75,1.0,1.0,1.0,0.9375,shared
n12501,4,1.0,1.0,1.0,1.0,1.0,shared
n12502,4,1.0,0.5,1.0,1.0,0.875,shared
n12503,3,0.75,1.0,1.0,1.0,0.9375,shared
n12504,3,0.75,1.0,1.0,1.0,0.9375,shared
n12505,4,1.0,1.0,1.0,1.0,1.0,shared
n12506,3,0.75,1.0,1.0,1.0,0.9375,shared
n12507,4,1.0,1.0,1.0,1.0,1.0,shared
n12508,4,1.0,1.0,1.0,1.0,1.0,shared
n12509,3,0.75,1.0,1.0,1.0,0.9375,shared
n12510,4,1.0,1.0,1.0,1.0,1.0,shared
n12511,4,1.0,1.0,1.0,1.0,1.0,shared
